Date,BTC,ETH,LTC,XVG,GRC,BAT,XRP,DASH,SC,DOGE,ADA,MIOTA,MAID,XMR,FCT,BTS,PPC,NMC,LSK,KMD,DERO
2018-01-16,9364.7109375,858.7529907226562,153.48899841308594,0.06947100162506104,0.07677199691534042,0.3943060040473938,0.961076021194458,619.0831298828125,0.02964800037443638,0.0055599999614059925,0.5105890035629272,2.1196820735931396,0.5688350200653076,260.8288269042969,34.909210205078125,0.28677499294281006,4.291581153869629,3.5548410415649414,17.243438720703125,4.657278060913086,
2018-01-17,9186.796875,832.7859497070312,153.1455841064453,0.0745370015501976,0.08391500264406204,0.48299500346183777,1.0726170539855957,651.587158203125,0.03965599834918976,0.006279999855905771,0.5165470242500305,2.230576992034912,0.5756679773330688,262.0789794921875,35.4710578918457,0.2933669984340668,4.404819965362549,3.380721092224121,18.319730758666992,4.848156929016113,
2018-01-18,9380.283203125,847.1184692382812,157.63671875,0.09327100217342377,0.08544199913740158,0.4839099943637848,1.3051420450210571,682.9796752929688,0.0422540009021759,0.006513999775052071,0.5393959879875183,2.2519168853759766,0.5763620138168335,258.7002258300781,37.55268859863281,0.28636598587036133,4.685947895050049,3.704684019088745,18.824655532836914,5.188228130340576,
2018-01-19,9498.69140625,850.3273315429688,157.90835571289062,0.08766400068998337,0.08574900031089783,0.48557400703430176,1.2700899839401245,692.4426879882812,0.03995399922132492,0.0064409999176859856,0.5323219895362854,2.207176923751831,0.6045269966125488,298.3805236816406,41.885108947753906,0.31052398681640625,4.520277976989746,3.7459659576416016,18.852537155151367,5.543747901916504,
2018-01-20,10555.810546875,945.2946166992188,172.6824951171875,0.08937600255012512,0.09323199838399887,0.5339059829711914,1.2918330430984497,757.8731079101562,0.04141800105571747,0.006912999786436558,0.5789769887924194,2.459009885787964,0.6367409825325012,314.0662841796875,48.059574127197266,0.36157500743865967,4.900335788726807,3.9274139404296875,20.877822875976562,6.659893035888672,
2018-01-21,9464.8330078125,856.3804931640625,155.36961364746094,0.08497600257396698,0.08110199868679047,0.45323699712753296,1.1260119676589966,667.6517333984375,0.03522999957203865,0.005818000063300133,0.5002959966659546,2.257530927658081,0.5454649925231934,281.5592346191406,38.756038665771484,0.2968609929084778,4.6078081130981445,3.5066170692443848,18.045772552490234,5.606593132019043,
2018-01-22,8919.2236328125,818.5868530273438,146.8733673095703,0.07716099917888641,0.07657399773597717,0.41742101311683655,1.107498049736023,622.7145385742188,0.03195599839091301,0.005493999924510717,0.4654519855976105,2.0139029026031494,0.6011769771575928,257.74969482421875,36.769989013671875,0.26717498898506165,4.191800117492676,3.085875988006592,17.452838897705078,5.086267948150635,
2018-01-23,8831.072265625,801.3561401367188,144.476318359375,0.07582200318574905,0.07784099876880646,0.4697439968585968,1.0864299535751343,615.3742065429688,0.0315530002117157,0.005421999841928482,0.4575200080871582,2.0279760360717773,0.5385100245475769,250.63865661621094,38.146339416503906,0.2629059851169586,3.998163938522339,3.152604103088379,17.7324275970459,5.067205905914307,
2018-01-24,9167.4609375,854.4750366210938,145.25624084472656,0.07543300092220306,0.07941000163555145,0.4383249878883362,1.0952709913253784,625.542724609375,0.032017000019550323,0.005716000217944384,0.502144992351532,1.9648289680480957,0.5487669706344604,256.1536560058594,38.59801483154297,0.3299350142478943,4.016455173492432,3.2642879486083984,17.880638122558594,5.439173221588135,
2018-01-25,9086.7568359375,852.2556762695312,145.48623657226562,0.07278300076723099,0.0785290002822876,0.44791799783706665,1.0590189695358276,642.1233520507812,0.03328799828886986,0.006186999846249819,0.5144820213317871,1.9088129997253418,0.5320749878883362,255.91397094726562,38.067466735839844,0.3454590141773224,4.11381721496582,3.130078077316284,18.27576446533203,5.376636028289795,
2018-01-26,8995.41015625,849.6417236328125,142.30935668945312,0.07098600268363953,0.07760799676179886,0.45001500844955444,0.9801669716835022,630.0112915039062,0.032166000455617905,0.005826999898999929,0.5019580125808716,1.9111039638519287,0.5339499711990356,260.6369323730469,35.67195129394531,0.36917001008987427,4.066036224365234,3.072139024734497,17.22771453857422,5.278749942779541,
2018-01-27,9212.255859375,891.4324340820312,145.6526336669922,0.07585199922323227,0.08149000257253647,0.5332270264625549,0.9816489815711975,623.111328125,0.03311700001358986,0.0059369998052716255,0.4966849982738495,1.9722440242767334,0.5582470297813416,258.7607727050781,36.185523986816406,0.4152649939060211,4.106288909912109,3.1761820316314697,18.72453498840332,5.38597297668457,
2018-01-28,9482.90234375,1002.502197265625,155.97796630859375,0.0739160031080246,0.08050700277090073,0.5230100154876709,1.1260759830474854,653.5054931640625,0.03629299998283386,0.006006000097841024,0.5392919778823853,2.0289480686187744,0.569038987159729,267.2515869140625,37.489498138427734,0.40694400668144226,4.215519905090332,3.1857030391693115,18.741491317749023,5.6691131591796875,
2018-01-29,9124.7177734375,955.0565185546875,146.73989868164062,0.06863400340080261,0.07471100240945816,0.49043700098991394,1.0694429874420166,620.1017456054688,0.033167000859975815,0.005628000013530254,0.5033959746360779,2.081089973449707,0.5372920036315918,255.75765991210938,35.69927215576172,0.36914899945259094,4.007487773895264,3.1533679962158203,18.212116241455078,5.852511882781982,
2018-01-30,8144.98681640625,863.257568359375,133.20115661621094,0.055132001638412476,0.06331899762153625,0.4104999899864197,0.917602002620697,545.5431518554688,0.026802999898791313,0.004854999948292971,0.4286859929561615,1.788169026374817,0.4654569923877716,220.83816528320312,30.923999786376953,0.3166770040988922,3.5534980297088623,2.8301661014556885,17.494035720825195,4.867189884185791,
2018-01-31,8232.2001953125,900.7007446289062,131.56491088867188,0.05620700120925903,0.06213900074362755,0.41645100712776184,0.9362030029296875,561.7420654296875,0.02731199935078621,0.0048409998416900635,0.4182629883289337,1.8590129613876343,0.4740239977836609,219.78817749023438,31.23332977294922,0.35562700033187866,3.583061933517456,2.7931458950042725,21.211822509765625,4.771906852722168,
2018-02-01,7331.15380859375,828.8352661132812,113.75569152832031,0.04639400169253349,0.05272100120782852,0.3693769872188568,0.7694699764251709,493.27764892578125,0.022471999749541283,0.004019999876618385,0.3370949923992157,1.524374008178711,0.38458698987960815,192.63330078125,24.88496208190918,0.3133080005645752,3.696475028991699,2.4891281127929688,17.860580444335938,3.94561505317688,
2018-02-02,7087.279296875,734.9799194335938,105.44060516357422,0.04349600151181221,0.05084500089287758,0.3340339958667755,0.710099995136261,471.01123046875,0.02197599969804287,0.0035910001024603844,0.3134300112724304,1.4510029554367065,0.35034701228141785,189.10914611816406,23.64542579650879,0.25394898653030396,2.7472710609436035,2.3052890300750732,17.186838150024414,3.563546895980835,
2018-02-03,7363.4912109375,773.6909790039062,128.61155700683594,0.05194900184869766,0.05483099818229675,0.3600099980831146,0.7416080236434937,511.5345153808594,0.023372000083327293,0.004145000129938126,0.35219600796699524,1.5966370105743408,0.3879530131816864,201.91653442382812,25.64630889892578,0.268775999546051,3.0363800525665283,2.429903984069824,18.526885986328125,4.020040035247803,
2018-02-04,6650.33740234375,670.6427612304688,118.93379211425781,0.04345500096678734,0.04832100123167038,0.30974099040031433,0.6553940176963806,441.880126953125,0.019047999754548073,0.003533999901264906,0.3047589957714081,1.4013420343399048,0.31828799843788147,177.6040496826172,21.788848876953125,0.21571500599384308,2.7872331142425537,2.1622610092163086,16.07552719116211,3.4418931007385254,
2018-02-05,5624.9658203125,564.4569091796875,101.35867309570312,0.03446099907159805,0.0380450002849102,0.238646999001503,0.5594819784164429,365.0853271484375,0.014592000283300877,0.0028570001013576984,0.2647559940814972,1.168807029724121,0.2626110017299652,145.1573028564453,17.421512603759766,0.16214300692081451,2.234710931777954,1.6826449632644653,12.235017776489258,2.6452488899230957,
2018-02-06,6263.833984375,640.6995849609375,115.51094055175781,0.042024001479148865,0.04328899830579758,0.2885900139808655,0.6271860003471375,426.9335021972656,0.018407000228762627,0.0035230000503361225,0.29869401454925537,1.3112369775772095,0.30790698528289795,171.49124145507812,21.472171783447266,0.18402600288391113,2.7350189685821533,1.833717942237854,14.75135326385498,3.1091530323028564,
2018-02-07,6211.83447265625,617.0576171875,112.6440658569336,0.039110999554395676,0.046824999153614044,0.2777610123157501,0.5900200009346008,425.4527587890625,0.016429999843239784,0.0035019998904317617,0.27748599648475647,1.3042789697647095,0.31632199883461,168.94204711914062,19.04327964782715,0.174452006816864,2.7504689693450928,1.8597849607467651,14.92582893371582,2.976599931716919,
2018-02-08,6741.91650390625,667.0530395507812,121.91354370117188,0.04262800142168999,0.05185699835419655,0.30414000153541565,0.6568210124969482,493.4787902832031,0.01800600066781044,0.0037239999510347843,0.29085201025009155,1.4546899795532227,0.32906898856163025,201.65089416503906,20.958728790283203,0.1928360015153885,2.839958906173706,1.9412399530410767,18.83344268798828,3.270090103149414,
2018-02-09,7142.140625,722.525146484375,134.02272033691406,0.04749299958348274,0.05210300162434578,0.3163999915122986,0.7802079916000366,521.3912963867188,0.02029399946331978,0.0040870001539587975,0.3201189935207367,1.6006779670715332,0.3600119948387146,212.89382934570312,23.05002784729004,0.21445299685001373,2.901978015899658,2.065053939819336,22.279407501220703,3.6178369522094727,
2018-02-10,7048.06689453125,703.3556518554688,127.19120788574219,0.046546999365091324,0.05130299925804138,0.2953700125217438,0.8752880096435547,518.3487548828125,0.01976799964904785,0.0040790000930428505,0.3317849934101105,1.520853042602539,0.33435800671577454,204.3897705078125,22.111583709716797,0.2017029970884323,2.8709230422973633,2.0354039669036865,22.28014373779297,3.524099111557007,
2018-02-11,6636.71044921875,665.028564453125,121.62449645996094,0.041703999042510986,0.04666600003838539,0.272365003824234,0.8197219967842102,473.4832763671875,0.018022000789642334,0.004046000074595213,0.3018519878387451,1.3893309831619263,0.3233489990234375,187.33470153808594,20.92359161376953,0.193013995885849,2.7529470920562744,1.8870940208435059,20.63599967956543,3.2338860034942627,
2018-02-12,7257.96435546875,706.3232421875,131.36514282226562,0.045549001544713974,0.05019399896264076,0.30933499336242676,0.878940999507904,504.56298828125,0.019339000806212425,0.004449000116437674,0.3124769926071167,1.5211479663848877,0.3563219904899597,201.29115295410156,23.273681640625,0.20025299489498138,2.948328971862793,2.1146841049194336,22.86348533630371,3.4279539585113525,
2018-02-13,6961.63037109375,684.364013671875,129.1830596923828,0.04307600110769272,0.04805599898099899,0.28148600459098816,0.8318439722061157,482.1261291503906,0.0187819991260767,0.004563999827951193,0.30225399136543274,1.4692089557647705,0.33128198981285095,190.0161895751953,24.175046920776367,0.1933239996433258,2.8077399730682373,2.047640085220337,21.053194046020508,3.2531700134277344,
2018-02-14,7615.8095703125,740.8045043945312,171.13900756835938,0.047019001096487045,0.0542990006506443,0.3175550103187561,0.9157140254974365,544.6185913085938,0.020840000361204147,0.005398999899625778,0.31836700439453125,1.6298789978027344,0.3895780146121979,221.9154510498047,25.058313369750977,0.22067800164222717,2.936737060546875,2.241518020629883,22.684526443481445,3.658250093460083,
2018-02-15,8132.4697265625,749.5208740234375,180.3263702392578,0.047502998262643814,0.054336998611688614,0.3316330015659332,0.9174150228500366,563.039794921875,0.02146800048649311,0.005876999814063311,0.32746800780296326,1.7004719972610474,0.40535101294517517,242.58140563964844,26.10919189453125,0.2173289954662323,3.1130149364471436,2.4296300411224365,25.094152450561523,4.234492778778076,
2018-02-16,8249.8193359375,761.1527709960938,185.50906372070312,0.055670998990535736,0.05445199832320213,0.3511190116405487,0.9173960089683533,563.3704223632812,0.021508999168872833,0.005669999867677689,0.3255220055580139,1.6960500478744507,0.39477699995040894,238.9979705810547,26.880693435668945,0.22176200151443481,3.108794927597046,2.428447961807251,25.806690216064453,4.243457794189453,
2018-02-17,8958.2431640625,785.2599487304688,184.9778289794922,0.07254800200462341,0.05959700047969818,0.38624700903892517,0.9713659882545471,598.2764892578125,0.02493100054562092,0.005683000199496746,0.33847901225090027,1.7706489562988281,0.4227119982242584,262.5272216796875,28.604999542236328,0.22723999619483948,3.5955018997192383,2.638201951980591,26.77678108215332,4.447287082672119,
2018-02-18,8501.9736328125,744.4371948242188,173.82643127441406,0.060961998999118805,0.055525001138448715,0.34211599826812744,0.9027959704399109,555.3807373046875,0.022609999403357506,0.005175999831408262,0.3107070028781891,1.5968010425567627,0.3638649880886078,241.81614685058594,26.132545471191406,0.20744700729846954,3.2338409423828125,2.514180898666382,23.92071533203125,4.0346550941467285,
2018-02-19,9054.12109375,761.3042602539062,179.9136962890625,0.06635700166225433,0.06064099818468094,0.34343498945236206,0.9230679869651794,587.7835083007812,0.023183999583125114,0.005400999914854765,0.3157539963722229,1.6817389726638794,0.3745569884777069,255.27825927734375,26.517099380493164,0.21578200161457062,3.289005994796753,2.517874002456665,24.493789672851562,4.132900238037109,
2018-02-20,9245.7431640625,725.9371948242188,188.78790283203125,0.05644100159406662,0.0609310008585453,0.31759700179100037,0.8832979798316956,555.409423828125,0.01991800032556057,0.005752000026404858,0.3071019947528839,1.550331950187683,0.36242398619651794,246.79421997070312,23.520998001098633,0.20005500316619873,3.087538957595825,2.4553511142730713,21.23244857788086,3.814253091812134,
2018-02-21,8706.2470703125,692.2151489257812,173.75357055664062,0.05305200070142746,0.05510399863123894,0.29617801308631897,0.8269320130348206,545.9605712890625,0.01951799914240837,0.00535999983549118,0.29679998755455017,1.430791974067688,0.35601601004600525,262.7306823730469,22.72237205505371,0.17775599658489227,2.9348320960998535,2.2713170051574707,18.253196716308594,3.7579689025878906,
2018-02-22,8117.64697265625,659.5090942382812,158.46490478515625,0.04797400161623955,0.05109899863600731,0.2773680090904236,0.7641280293464661,513.5602416992188,0.017775999382138252,0.005078000016510487,0.2741349935531616,1.3184340000152588,0.3300580084323883,229.41989135742188,22.87156105041504,0.18226400017738342,2.667473077774048,2.0569489002227783,17.432048797607422,3.3021419048309326,
2018-02-23,8379.646484375,702.9927978515625,170.26683044433594,0.05008099973201752,0.052303001284599304,0.29235100746154785,0.8125399947166443,513.8370971679688,0.01838199980556965,0.005408000200986862,0.28085699677467346,1.4253720045089722,0.3060300052165985,232.4152069091797,23.841535568237305,0.1847440004348755,2.7245829105377197,2.144821882247925,18.381925582885742,3.4369640350341797,
2018-02-24,7982.64892578125,683.7346801757812,170.35873413085938,0.04651699960231781,0.04873500019311905,0.2763729989528656,0.7763779759407043,484.0234375,0.01710600033402443,0.0051449998281896114,0.26272401213645935,1.4447330236434937,0.29405900835990906,222.7202606201172,22.6118106842041,0.17534300684928894,2.4889769554138184,2.056878089904785,16.938827514648438,3.346189022064209,
2018-02-25,7865.81787109375,687.5640869140625,179.4376220703125,0.04755900055170059,0.04924599826335907,0.29031598567962646,0.767874002456665,481.5561218261719,0.017163999378681183,0.004999000113457441,0.2799980044364929,1.4779119491577148,0.27865299582481384,228.71572875976562,24.214860916137695,0.17522700130939484,2.467737913131714,2.0697569847106934,16.285993576049805,3.204833984375,
2018-02-26,8419.3134765625,706.0139770507812,179.45423889160156,0.0495229996740818,0.053001999855041504,0.29691699147224426,0.7771130204200745,504.5634460449219,0.017967000603675842,0.005148000083863735,0.27477899193763733,1.5171279907226562,0.2868430018424988,238.45367431640625,26.61991310119629,0.17968399822711945,2.635222911834717,2.1121089458465576,16.771949768066406,3.26200795173645,
2018-02-27,8772.779296875,718.3583984375,177.16259765625,0.04917600005865097,0.05574199929833412,0.2989110052585602,0.7748280167579651,503.71832275390625,0.01802700012922287,0.0051460000686347485,0.2744449973106384,1.6145100593566895,0.2911339998245239,247.45704650878906,28.333961486816406,0.18018199503421783,2.5949859619140625,2.1845169067382812,16.457958221435547,3.192099094390869,
2018-02-28,8529.861328125,701.5578002929688,166.44381713867188,0.04392699897289276,0.05117100104689598,0.2789880037307739,0.7420700192451477,479.316650390625,0.01582000032067299,0.00493700010702014,0.2564240097999573,1.522994041442871,0.3120670020580292,234.36996459960938,25.79245376586914,0.18139900267124176,2.482248067855835,2.075956106185913,15.044135093688965,2.9913129806518555,
2018-03-01,8924.29296875,710.7815551757812,170.93145751953125,0.04757099971175194,0.05403300002217293,0.3055480122566223,0.7565370202064514,503.2417907714844,0.01767599955201149,0.0050650001503527164,0.24806199967861176,1.6051100492477417,0.32163700461387634,255.91639709472656,27.70613670349121,0.1951330006122589,2.489561080932617,2.1339659690856934,16.400049209594727,3.205915927886963,
2018-03-02,9000.8935546875,695.6669921875,172.5712432861328,0.048680998384952545,0.05361500009894371,0.32936498522758484,0.7389330267906189,490.0795593261719,0.016977999359369278,0.004449999891221523,0.23829199373722076,1.5557600259780884,0.328794002532959,279.8806457519531,29.352764129638672,0.18667499721050262,2.5043110847473145,2.126816987991333,15.5957612991333,3.345099925994873,
2018-03-03,9328.3271484375,695.968994140625,171.0181121826172,0.04539899900555611,0.05406000092625618,0.3078950047492981,0.7370330095291138,495.6758728027344,0.016397999599575996,0.004304000176489353,0.2412160038948059,1.5130879878997803,0.33428099751472473,286.5592041015625,28.653972625732422,0.17591099441051483,2.5404810905456543,2.173207998275757,15.322481155395508,3.7746200561523438,
2018-03-04,9346.9189453125,703.6437377929688,173.58041381835938,0.04589800164103508,0.05364000052213669,0.3059670031070709,0.8163840174674988,503.7630920410156,0.01625099964439869,0.004466999787837267,0.24420499801635742,1.5380369424819946,0.3326910138130188,299.5648193359375,29.049524307250977,0.18488800525665283,2.556580066680908,2.1698551177978516,15.364374160766602,3.611967086791992,
2018-03-05,9381.728515625,692.026611328125,171.1859588623047,0.044123001396656036,0.057312000542879105,0.30440399050712585,0.7776979804039001,498.1979675292969,0.016540000215172768,0.004230000078678131,0.2412630021572113,1.5218379497528076,0.3211280107498169,302.5672912597656,28.51361846923828,0.17366400361061096,2.513382911682129,2.134582042694092,14.964493751525879,3.466391086578369,
2018-03-06,8682.96484375,658.0354614257812,158.35763549804688,0.03956099972128868,0.053578998893499374,0.27247101068496704,0.7433649897575378,465.9766540527344,0.014414000324904919,0.003713000100106001,0.22984899580478668,1.368643045425415,0.3006899952888489,279.0157165527344,23.89698028564453,0.15225200355052948,2.1882240772247314,1.780258059501648,13.614579200744629,3.1403141021728516,
2018-03-07,8029.626953125,606.5836791992188,149.73733520507812,0.03486799821257591,0.04575100168585777,0.24166899919509888,0.7019659876823425,413.9392395019531,0.01243900042027235,0.0032420000061392784,0.1992429941892624,1.2330750226974487,0.2807430028915405,273.2640380859375,22.646926879882812,0.14229199290275574,2.0297069549560547,1.6498830318450928,12.58705997467041,2.925445079803467,
2018-03-08,7635.11572265625,572.6094970703125,143.44656372070312,0.03161900117993355,0.043807998299598694,0.2204129993915558,0.6711559891700745,401.31329345703125,0.011531000025570393,0.0032709999941289425,0.18020600080490112,1.1353600025177002,0.23809799551963806,226.4420928955078,20.859975814819336,0.13405300676822662,1.9605929851531982,1.5750830173492432,12.244454383850098,2.7188870906829834,
2018-03-09,7588.4189453125,592.3738403320312,152.10726928710938,0.0318790003657341,0.04239499941468239,0.21106599271297455,0.6905819773674011,405.9317321777344,0.01117399986833334,0.003369000041857362,0.18058300018310547,1.1333039999008179,0.24806800484657288,234.1243438720703,21.165136337280273,0.13671399652957916,2.0214550495147705,1.6253880262374878,12.588459968566895,2.7400410175323486,
2018-03-10,7205.201171875,558.2202758789062,144.4388427734375,0.029651999473571777,0.038982000201940536,0.21212899684906006,0.647400975227356,393.6196594238281,0.01056700013577938,0.0032289999071508646,0.17055900394916534,1.0631450414657593,0.23322799801826477,208.89395141601562,20.75514030456543,0.13077899813652039,1.8979599475860596,1.5368789434432983,11.542137145996094,2.6709868907928467,
2018-03-11,7782.4423828125,587.6982421875,153.51478576660156,0.031909000128507614,0.04319699853658676,0.22169199585914612,0.6752700209617615,432.0799560546875,0.01133000012487173,0.0034199999645352364,0.18158799409866333,1.1289000511169434,0.26436901092529297,229.4044647216797,21.95775032043457,0.1378529965877533,2.060904026031494,1.637228012084961,12.122846603393555,2.878159999847412,
2018-03-12,7460.7880859375,567.2159423828125,144.45938110351562,0.030547000467777252,0.03986100107431412,0.21212300658226013,0.6492530107498169,406.3041076660156,0.011621000245213509,0.0032679999712854624,0.18132799863815308,1.0849080085754395,0.2636590003967285,210.26260375976562,21.354677200317383,0.1327420026063919,1.8900389671325684,1.5888559818267822,11.477225303649902,2.901742935180664,
2018-03-13,7419.3896484375,557.4332275390625,141.83975219726562,0.029187999665737152,0.040456000715494156,0.19903799891471863,0.6372230052947998,393.2615051269531,0.011117000132799149,0.003195999888703227,0.17996099591255188,1.0580329895019531,0.26557299494743347,200.16783142089844,21.28435516357422,0.13252399861812592,1.7342530488967896,1.5514240264892578,11.31872844696045,2.78617000579834,
2018-03-14,6683.21435546875,496.4368896484375,130.19314575195312,0.02535800077021122,0.036375999450683594,0.17872199416160583,0.567238986492157,344.476318359375,0.009832000359892845,0.002848000032827258,0.1612749993801117,0.9089300036430359,0.23055699467658997,174.2039794921875,18.67738914489746,0.11720400303602219,1.5187489986419678,1.374066948890686,9.475997924804688,2.5350570678710938,
2018-03-15,6745.37646484375,496.7528076171875,133.65512084960938,0.02535500004887581,0.03634599968791008,0.1592240035533905,0.5666090250015259,339.8651123046875,0.009465999901294708,0.0028729999903589487,0.15090900659561157,0.8874040246009827,0.2351900041103363,173.33901977539062,18.13424301147461,0.12150699645280838,1.5308549404144287,1.3505849838256836,10.85145378112793,2.4416379928588867,
2018-03-16,6786.318359375,489.6769104003906,134.65451049804688,0.02676999941468239,0.0357620008289814,0.1609250009059906,0.5609670281410217,346.3213195800781,0.009375999681651592,0.0028570001013576984,0.14558300375938416,0.896166980266571,0.23862099647521973,175.5538330078125,22.274925231933594,0.12066700309515,1.5438350439071655,1.4190690517425537,10.665581703186035,2.336771011352539,
2018-03-17,6443.2978515625,449.8893127441406,124.49662017822266,0.02311999909579754,0.0331059992313385,0.15476800501346588,0.5191310048103333,315.1949157714844,0.007921000011265278,0.002684999955818057,0.12595699727535248,0.9300400018692017,0.218873992562294,161.0751190185547,17.301700592041016,0.11163599789142609,1.432350993156433,1.2890130281448364,9.908601760864258,2.086522102355957,
2018-03-18,6696.8076171875,438.6351623535156,125.4674301147461,0.024031000211834908,0.03375500068068504,0.15407699346542358,0.5364630222320557,320.96661376953125,0.008817999623715878,0.002597999991849065,0.12716199457645416,0.9983630180358887,0.2319599986076355,170.71090698242188,17.327198028564453,0.10783100128173828,1.4306919574737549,1.289307951927185,9.974675178527832,2.1545279026031494,
