Date,BTC,ETH,LTC,XRP,DASH,SC,DOGE
2019-02-03,3023.359619140625,93.81863403320312,29.18548011779785,0.26388999819755554,58.38580322265625,0.0019389999797567725,0.001661999966017902
2019-02-04,3024.73291015625,94.28072357177734,29.825061798095703,0.2624970078468323,58.60558319091797,0.0018889999482780695,0.0016580000519752502
2019-02-05,3038.158203125,94.1710205078125,30.02492332458496,0.26227399706840515,59.73960494995117,0.001888000057078898,0.0016550000291317701
2019-02-06,3003.6240234375,92.3138656616211,28.976287841796875,0.25579801201820374,57.81400680541992,0.0019910000264644623,0.0016410000389441848
2019-02-07,2998.1572265625,92.19469451904297,29.300445556640625,0.2571919858455658,59.31082534790039,0.0019829999655485153,0.0016270000487565994
2019-02-08,3237.059326171875,105.2904052734375,38.3709602355957,0.2751559913158417,65.1982650756836,0.002051000017672777,0.0017269999952986836
2019-02-09,3240.96435546875,105.43441772460938,39.541175842285156,0.2748039960861206,65.53203582763672,0.0020600000862032175,0.0017209999496117234
2019-02-10,3258.583740234375,110.20912170410156,41.35047149658203,0.2736620008945465,66.66596221923828,0.002050000010058284,0.0017180000431835651
2019-02-11,3234.70947265625,107.54352569580078,38.285770416259766,0.2684110105037689,71.07032775878906,0.0020179999992251396,0.001689000055193901
2019-02-12,3223.957763671875,108.16060638427734,38.763641357421875,0.2693069875240326,72.95464324951172,0.002015999983996153,0.0016710000345483422
2019-02-13,3224.065673828125,108.78666687011719,37.27988052368164,0.27010199427604675,71.48545837402344,0.00203699991106987,0.001680999994277954
2019-02-14,3202.042724609375,107.46735382080078,36.864585876464844,0.26728200912475586,69.5129623413086,0.0019940000493079424,0.0016789999790489674
2019-02-15,3205.250244140625,108.08692932128906,37.79903030395508,0.2671259939670563,70.06657409667969,0.0020099999383091927,0.001689000055193901
2019-02-16,3213.19677734375,109.11363983154297,38.591392517089844,0.2670759856700897,70.46143341064453,0.002010999945923686,0.0017030000453814864
2019-02-17,3252.190185546875,118.26573944091797,38.88671112060547,0.2685520052909851,70.59854125976562,0.002085000043734908,0.0017640000442042947
2019-02-18,3461.663818359375,129.1573944091797,42.47228240966797,0.284280002117157,76.52436065673828,0.0021510000806301832,0.0018690000288188457
2019-02-19,3480.855712890625,128.17759704589844,42.21080780029297,0.28552401065826416,77.74343872070312,0.00215999991632998,0.0018230000277981162
2019-02-20,3525.2978515625,131.8118133544922,45.64228439331055,0.2933880090713501,77.4809799194336,0.0022529999259859324,0.0018319999799132347
2019-02-21,3486.701904296875,128.85671997070312,43.34138870239258,0.28331100940704346,75.48590087890625,0.002320999978110194,0.0017890000017359853
2019-02-22,3532.99462890625,131.50401306152344,43.930152893066406,0.2839289903640747,76.52840423583984,0.002274000085890293,0.0018129999516531825
2019-02-23,3653.8330078125,140.0623321533203,45.584129333496094,0.2933799922466278,79.45366668701172,0.0023070001043379307,0.001838000025600195
2019-02-24,3359.55859375,119.77788543701172,39.391998291015625,0.26577499508857727,71.86996459960938,0.0020830000285059214,0.0017399999778717756
2019-02-25,3416.384521484375,123.0301284790039,40.66287612915039,0.2890560030937195,74.01856231689453,0.0021699999924749136,0.0017859999788925052
2019-02-26,3382.94287109375,121.20034790039062,39.92724609375,0.2804020047187805,72.96206665039062,0.002128999913111329,0.0017750000115484
2019-02-27,3384.327392578125,119.6284408569336,40.05727767944336,0.275160014629364,72.47665405273438,0.002119000069797039,0.0017740000039339066
2019-02-28,3389.312255859375,120.23387145996094,40.654014587402344,0.2770310044288635,73.33211517333984,0.0021039999555796385,0.0017369999550282955
2019-03-01,3394.986328125,120.01921844482422,41.77096176147461,0.2791149914264679,73.36325073242188,0.0021299999207258224,0.001753999968059361
2019-03-02,3398.930908203125,118.04119110107422,43.111270904541016,0.2771669924259186,73.2292709350586,0.0021410000044852495,0.0017610000213608146
2019-03-03,3381.98291015625,116.2580795288086,42.530269622802734,0.27476000785827637,72.04505157470703,0.002145000034943223,0.0017579999985173345
2019-03-04,3317.8173828125,112.70098876953125,40.954586029052734,0.2691369950771332,70.38220977783203,0.0020800000056624413,0.0017480000387877226
2019-03-05,3445.9853515625,121.89122009277344,46.99077224731445,0.2799209952354431,74.23875427246094,0.0021520000882446766,0.0017559999832883477
2019-03-06,3450.86279296875,122.68187713623047,49.31011962890625,0.28023698925971985,74.35577392578125,0.0021460000425577164,0.0017529999604448676
2019-03-07,3493.00244140625,123.26646423339844,51.070491790771484,0.28108999133110046,74.65193176269531,0.002148000057786703,0.00177800003439188
2019-03-08,3472.416748046875,120.27728271484375,49.934486389160156,0.27601000666618347,72.62332916259766,0.0021150000393390656,0.0017630000365898013
2019-03-09,3527.74560546875,122.80294799804688,51.70314407348633,0.27933698892593384,74.8870620727539,0.002196999965235591,0.0017790000420063734
2019-03-10,3518.216064453125,121.75994873046875,50.91055679321289,0.27876800298690796,74.54698181152344,0.002194999950006604,0.0017800000496208668
2019-03-11,3468.384765625,118.86322021484375,49.220855712890625,0.27626898884773254,74.20155334472656,0.00228299992159009,0.0017460000235587358
2019-03-12,3463.680419921875,119.12217712402344,50.5018424987793,0.274850994348526,81.54743194580078,0.002377999946475029,0.0017819999484345317
2019-03-13,3447.834228515625,117.60999298095703,49.36327362060547,0.2772040069103241,80.710693359375,0.0023590000346302986,0.0017869999865069985
2019-03-14,3470.221435546875,118.23782348632812,50.035980224609375,0.2767379879951477,79.550048828125,0.0024190000258386135,0.0018029999919235706
2019-03-15,3494.7119140625,121.48545837402344,52.04622268676758,0.27796998620033264,80.0206069946289,0.0025029999669641256,0.0018070000223815441
2019-03-16,3572.19091796875,125.63790893554688,54.56562423706055,0.2827489972114563,82.09314727783203,0.0024300001095980406,0.001832999987527728
2019-03-17,3555.384033203125,123.65898132324219,54.09510040283203,0.28053900599479675,82.64281463623047,0.0023950000759214163,0.001838000025600195
2019-03-18,3557.131103515625,122.94428253173828,53.160430908203125,0.28001800179481506,81.71932983398438,0.002391000045463443,0.0018370000179857016
2019-03-19,3585.598876953125,123.75877380371094,53.38564682006836,0.28119900822639465,81.35842895507812,0.002452000044286251,0.0018420000560581684
2019-03-20,3576.836181640625,123.1106948852539,53.24510955810547,0.2796820104122162,81.9737777709961,0.002435999922454357,0.0018029999919235706
2019-03-21,3542.43115234375,120.12522888183594,52.20316696166992,0.2749289870262146,80.14415740966797,0.0023690001107752323,0.0018050000071525574
2019-03-22,3558.986572265625,121.3297119140625,52.91115951538086,0.2755419909954071,80.96133422851562,0.002355000004172325,0.0018149999668821692
2019-03-23,3569.474609375,122.26583862304688,54.25959777832031,0.2762649953365326,81.97655487060547,0.002391000045463443,0.0018260000506415963
2019-03-24,3560.789306640625,121.2732925415039,53.31565475463867,0.2735469937324524,81.98825073242188,0.0024240000639110804,0.0018179999897256494
2019-03-25,3502.470703125,119.33731842041016,52.58184814453125,0.2687169909477234,79.66997528076172,0.0023060000967234373,0.0018060000147670507
2019-03-26,3534.5634765625,120.14642333984375,52.634681701660156,0.2705720067024231,79.67772674560547,0.0022879999596625566,0.0018220000201836228
2019-03-27,3631.9794921875,125.2894058227539,55.31985855102539,0.2776719927787781,84.8559799194336,0.0024190000258386135,0.0018530000234022737
2019-03-28,3623.731201171875,124.15692901611328,54.47519302368164,0.27539899945259094,86.31268310546875,0.002432999899610877,0.0018469999777153134
2019-03-29,3652.0615234375,126.97944641113281,54.6258659362793,0.2743949890136719,87.37179565429688,0.00241800001822412,0.0018599999602884054
2019-03-30,3659.44482421875,126.61878967285156,54.02022933959961,0.27680400013923645,89.09583282470703,0.0024319998919963837,0.001854000031016767
2019-03-31,3657.865966796875,126.08735656738281,54.13233184814453,0.2755190134048462,96.38047790527344,0.002440999960526824,0.001854000031016767
2019-04-01,3710.858154296875,126.57264709472656,54.15043640136719,0.27910199761390686,100.92630767822266,0.0026020000223070383,0.0021959999576210976
2019-04-02,4354.8955078125,146.32257080078125,67.9963150024414,0.31368499994277954,111.26597595214844,0.0028639999218285084,0.0024939998984336853
2019-04-03,4422.50830078125,143.58531188964844,75.52108001708984,0.30434900522232056,110.95626831054688,0.0029319999739527702,0.002814000006765127
2019-04-04,4386.38623046875,140.83033752441406,75.72096252441406,0.29628100991249084,110.4016342163086,0.0029100000392645597,0.0032939999364316463
2019-04-05,4488.1865234375,147.4902801513672,79.02084350585938,0.3224020004272461,118.31365966796875,0.003056999994441867,0.003198999911546707
2019-04-06,4508.80322265625,147.8755645751953,82.49217224121094,0.3158099949359894,116.69347381591797,0.0030789999291300774,0.0030640000477433205
2019-04-07,4634.541015625,155.58570861816406,82.29158782958984,0.32079198956489563,120.58135986328125,0.0032820000778883696,0.003046999918296933
2019-04-08,4699.3056640625,160.13760375976562,79.50347137451172,0.3182460069656372,121.1066665649414,0.003186000045388937,0.0027050001081079245
2019-04-09,4619.98876953125,156.3215789794922,77.03323364257812,0.3101870119571686,117.43498229980469,0.0030739998910576105,0.0025599999353289604
2019-04-10,4722.0576171875,157.27102661132812,78.37744903564453,0.31464600563049316,115.25556945800781,0.0030590000096708536,0.00267999991774559
2019-04-11,4497.26513671875,146.9613494873047,70.75405883789062,0.29391399025917053,109.32832336425781,0.002767999889329076,0.0024770000018179417
2019-04-12,4500.67919921875,145.67633056640625,69.82782745361328,0.2885879874229431,105.78743743896484,0.0027550000231713057,0.002524999901652336
2019-04-13,4506.91162109375,145.47915649414062,69.17109680175781,0.2883090078830719,106.22086334228516,0.002727000042796135,0.0025400000158697367
2019-04-14,4571.3828125,148.470458984375,73.36678314208984,0.2908659875392914,109.05860137939453,0.0028460000175982714,0.002549000084400177
2019-04-15,4482.4501953125,142.93125915527344,69.9331283569336,0.28388598561286926,105.45703125,0.0027409999165683985,0.0024679999332875013
2019-04-16,4639.52783203125,148.54067993164062,72.0882339477539,0.28996598720550537,107.71439361572266,0.002778999973088503,0.002512000035494566
2019-04-17,4649.068359375,147.78648376464844,70.22146606445312,0.2969459891319275,106.76606750488281,0.0027230000123381615,0.0024870000779628754
2019-04-18,4715.5634765625,154.69448852539062,73.04663848876953,0.2999880015850067,110.57771301269531,0.002767999889329076,0.002621999941766262
2019-04-19,4716.388671875,154.4693603515625,73.42427062988281,0.2951419949531555,109.42598724365234,0.002735000103712082,0.002572000026702881
2019-04-20,4746.6884765625,154.5074462890625,72.48458099365234,0.29209598898887634,109.85191345214844,0.002710999920964241,0.002580000087618828
